audio_id,filename,audio_url,start,end,rel_audio_id,rel_filename,rel_audio_url,rel_start,rel_end,summary_mixtral
tRPSH4wZXVo=,big pit winder.wav,https://cdn.freesound.org/previews/101/101510_1708550-hq.mp3,48.27428571428572,70.66884353741497,j-2YMWfGi_A=,TRAIN 1B.wav,https://cdn.freesound.org/previews/240/240651_4368391-hq.mp3,48.72707482993197,74.36297052154195,"In a mixed natural-mechanical environment, animals make sounds amidst intermittently operating machines, accompanied by the jingling or tinkling of metallic objects."
tRPSH4wZXVo=,big pit winder.wav,https://cdn.freesound.org/previews/101/101510_1708550-hq.mp3,48.27428571428572,70.66884353741497,Lihr8gPRX7A=,Hallway Room Tone with shower in background.wav,https://cdn.freesound.org/previews/362/362925_6055544-hq.mp3,52.34938775510204,78.5547619047619,"In a mixed natural-mechanical environment, animals make sounds amidst intermittently operating machines, accompanied by the jingling or tinkling of metallic objects."
tRPSH4wZXVo=,big pit winder.wav,https://cdn.freesound.org/previews/101/101510_1708550-hq.mp3,48.27428571428572,70.66884353741497,gx2TeipBhgw=,Loading old cobbles.wav,https://cdn.freesound.org/previews/340/340480_2993747-hq.mp3,57.88734693877551,76.96462585034014,"In a mixed natural-mechanical environment, animals make sounds amidst intermittently operating machines, accompanied by the jingling or tinkling of metallic objects."
tRPSH4wZXVo=,big pit winder.wav,https://cdn.freesound.org/previews/101/101510_1708550-hq.mp3,48.27428571428572,70.66884353741497,kNEzvUtczx8=,Burco Conveyer Toaster running.wav,https://cdn.freesound.org/previews/346/346048_801328-hq.mp3,130.58902494331065,148.94285714285715,"In a mixed natural-mechanical environment, animals make sounds amidst intermittently operating machines, accompanied by the jingling or tinkling of metallic objects."
UZIVQNABxSc=,Bobcat moving pallets etc Part 2 080320.wav,https://cdn.freesound.org/previews/50/50663_571325-hq.mp3,30.406530612244897,59.7072335600907,s8p2fbkQbnQ=,luffy_earth5.wav,https://cdn.freesound.org/previews/17/17578_7212-hq.mp3,53.85868480725624,75.00657596371882,"Internal combustion engine-powered heavy machinery, such as a bulldozer or excavator, is operating and moving materials while in use."
UZIVQNABxSc=,Bobcat moving pallets etc Part 2 080320.wav,https://cdn.freesound.org/previews/50/50663_571325-hq.mp3,30.406530612244897,59.7072335600907,0P6rYLZ1G5E=,Gentle rain outside balcony street noise.wav,https://cdn.freesound.org/previews/336/336271_5658680-hq.mp3,116.71510204081632,132.70358276643992,"Internal combustion engine-powered heavy machinery, such as a bulldozer or excavator, is operating and moving materials while in use."
UZIVQNABxSc=,Bobcat moving pallets etc Part 2 080320.wav,https://cdn.freesound.org/previews/50/50663_571325-hq.mp3,30.406530612244897,59.7072335600907,Oh-cibSJfJ0=,bathroom fan.wav,https://cdn.freesound.org/previews/102/102686_127247-hq.mp3,32.36861678004535,54.32283446712018,"Internal combustion engine-powered heavy machinery, such as a bulldozer or excavator, is operating and moving materials while in use."
4YzjForEMD0=,charchoal drawing on paper.wav,https://cdn.freesound.org/previews/219/219366_4037654-hq.mp3,0.0,,b8t4zdB3WAA=,Storm Ambience.wav,https://cdn.freesound.org/previews/258/258279_2356259-hq.mp3,0.0,26.752290249433106,A heavy rainstorm is occurring outside.
4YzjForEMD0=,charchoal drawing on paper.wav,https://cdn.freesound.org/previews/219/219366_4037654-hq.mp3,0.0,,UDyPIIrTcgM=,glenhaven_stream.wav,https://cdn.freesound.org/previews/73/73008_1099245-hq.mp3,30.76643990929705,56.79362811791383,A heavy rainstorm is occurring outside.
4YzjForEMD0=,charchoal drawing on paper.wav,https://cdn.freesound.org/previews/219/219366_4037654-hq.mp3,0.0,,lFwZR4l_-iw=,Riverdream Water HGain.wav,https://cdn.freesound.org/previews/336/336181_2172430-hq.mp3,31.71845804988662,52.83705215419501,A heavy rainstorm is occurring outside.
4YzjForEMD0=,charchoal drawing on paper.wav,https://cdn.freesound.org/previews/219/219366_4037654-hq.mp3,0.0,,qBnEH1cQRqc=,Urban Fountain (San Francisco).wav,https://cdn.freesound.org/previews/237/237430_2258946-hq.mp3,5.189659863945578,25.087392290249436,A heavy rainstorm is occurring outside.
_UYuy1Vs_78=,howling_wind.wav,https://cdn.freesound.org/previews/185/185070_3279921-hq.mp3,41.88879818594104,57.97392290249433,DrR8vMlIlJw=,Various gasps.wav,https://cdn.freesound.org/previews/326/326941_5650562-hq.mp3,0.0,,A person is mimicking the sound of wind by blowing air at various volumes for several seconds on and off.
zyCQ03M_hHg=,mechanical.wav,https://cdn.freesound.org/previews/210/210863_98337-hq.mp3,2.90249433106576,28.65780045351474,s8p2fbkQbnQ=,luffy_earth5.wav,https://cdn.freesound.org/previews/17/17578_7212-hq.mp3,53.85868480725624,75.00657596371882,"A noisy industrial machine or engine is operating in a room, producing a deep rumble along with intermittent screeching sounds."
zyCQ03M_hHg=,mechanical.wav,https://cdn.freesound.org/previews/210/210863_98337-hq.mp3,2.90249433106576,28.65780045351474,TnW2xtThbOc=,Heat duct .wav,https://cdn.freesound.org/previews/265/265104_2861175-hq.mp3,0.0,,"A noisy industrial machine or engine is operating in a room, producing a deep rumble along with intermittent screeching sounds."
xgZlBW29nu0=,somethingatthedoor.wav,https://cdn.freesound.org/previews/208/208655_2112203-hq.mp3,12.469115646258505,32.27290249433106,3tFud2QwlSI=,sign hanging on wooden door.wav,https://cdn.freesound.org/previews/344/344983_6004478-hq.mp3,13.10766439909297,36.34832199546485,"A series of sounds are heard from opening doors, moving a large object, electronic feedback, and colliding pool balls, as well as a large wheel turning, followed by something being dropped, all happening in a noisy environment."
xgZlBW29nu0=,somethingatthedoor.wav,https://cdn.freesound.org/previews/208/208655_2112203-hq.mp3,12.469115646258505,32.27290249433106,lrJyYLkxiRE=,opening attic.wav,https://cdn.freesound.org/previews/242/242186_3572712-hq.mp3,4.5859410430839,21.72546485260771,"A series of sounds are heard from opening doors, moving a large object, electronic feedback, and colliding pool balls, as well as a large wheel turning, followed by something being dropped, all happening in a noisy environment."
tMVAlLzZrhk=,uguisbari.wav,https://cdn.freesound.org/previews/46/46193_21830-hq.mp3,0.0,,WHWaL8HdI3o=,20080504.horse.drawn.00.wav,https://cdn.freesound.org/previews/53/53377_8043-hq.mp3,0.0,,"A person is repeatedly jumping or stepping on a creaky floorboard, creating a rhythmic sound, while birds chirp or caw in the background."
tMVAlLzZrhk=,uguisbari.wav,https://cdn.freesound.org/previews/46/46193_21830-hq.mp3,0.0,,ckJVtVAudt8=,Garden ambience.wav,https://cdn.freesound.org/previews/189/189470_2323983-hq.mp3,0.0,,"A person is repeatedly jumping or stepping on a creaky floorboard, creating a rhythmic sound, while birds chirp or caw in the background."
_JMwghhnYm0=,Footsteps Concrete Scuffs Soft Shoe.wav,https://cdn.freesound.org/previews/316/316692_5354486-hq.mp3,0.313469387755102,21.25938775510204,3t9lAr4nnk8=,Shed Floor.wav,https://cdn.freesound.org/previews/277/277162_706234-hq.mp3,18.007074829931973,42.74827664399093,"A person is repeatedly walking and stopping in different environments, making heavy footsteps heard on various surfaces."
_JMwghhnYm0=,Footsteps Concrete Scuffs Soft Shoe.wav,https://cdn.freesound.org/previews/316/316692_5354486-hq.mp3,0.313469387755102,21.25938775510204,8LCaEYroglU=,walking down hall MIT mike closer to feet.wav,https://cdn.freesound.org/previews/62/62655_791247-hq.mp3,22.627845804988663,39.57419501133787,"A person is repeatedly walking and stopping in different environments, making heavy footsteps heard on various surfaces."
_JMwghhnYm0=,Footsteps Concrete Scuffs Soft Shoe.wav,https://cdn.freesound.org/previews/316/316692_5354486-hq.mp3,0.313469387755102,21.25938775510204,2iULE65z76Q=,walk up carpet steps.wav,https://cdn.freesound.org/previews/120/120923_45403-hq.mp3,0.0,,"A person is repeatedly walking and stopping in different environments, making heavy footsteps heard on various surfaces."
LTk5Ir_VfaA=,water_vipS.wav,https://cdn.freesound.org/previews/17/17531_63755-hq.mp3,0.0,25.13612244897959,nD_0iJa48VI=,ambientDanger.wav,https://cdn.freesound.org/previews/198/198415_3581173-hq.mp3,0.0,,"Water is dripping forcefully into a sink, creating an echo and mixing with background noise that could be interpreted as a fan or static."
LTk5Ir_VfaA=,water_vipS.wav,https://cdn.freesound.org/previews/17/17531_63755-hq.mp3,0.0,25.13612244897959,sb4f_QUW6MQ=,life of pipe.wav,https://cdn.freesound.org/previews/179/179926_3346789-hq.mp3,20.78185941043084,44.58458049886622,"Water is dripping forcefully into a sink, creating an echo and mixing with background noise that could be interpreted as a fan or static."
LTk5Ir_VfaA=,water_vipS.wav,https://cdn.freesound.org/previews/17/17531_63755-hq.mp3,0.0,25.13612244897959,fjHevSWJYvo=,Prep Rally.wav,https://cdn.freesound.org/previews/134/134017_1672196-hq.mp3,0.0,,"Water is dripping forcefully into a sink, creating an echo and mixing with background noise that could be interpreted as a fan or static."
LTk5Ir_VfaA=,water_vipS.wav,https://cdn.freesound.org/previews/17/17531_63755-hq.mp3,0.0,25.13612244897959,q1rGi1I8d4A=,Playing organ with an open window.wav,https://cdn.freesound.org/previews/341/341219_3010666-hq.mp3,42.63183673469388,71.8044671201814,"Water is dripping forcefully into a sink, creating an echo and mixing with background noise that could be interpreted as a fan or static."
F3YiEK86eKE=,Water machine.wav,https://cdn.freesound.org/previews/360/360508_1738686-hq.mp3,6.164897959183674,32.02986394557823,F1r9n1uoOjw=,Sink and Water.wav,https://cdn.freesound.org/previews/108/108027_1489374-hq.mp3,0.0,,"A machine is filling a container with liquid, with a continuous background machine sound."
F3YiEK86eKE=,Water machine.wav,https://cdn.freesound.org/previews/360/360508_1738686-hq.mp3,6.164897959183674,32.02986394557823,eIgGb77QM8k=,Fountain Trompenburg 090928.wav,https://cdn.freesound.org/previews/80/80709_36188-hq.mp3,138.13551020408164,156.13195011337868,"A machine is filling a container with liquid, with a continuous background machine sound."
F3YiEK86eKE=,Water machine.wav,https://cdn.freesound.org/previews/360/360508_1738686-hq.mp3,6.164897959183674,32.02986394557823,-g2nWuUY-Mk=,tap water.wav,https://cdn.freesound.org/previews/255/255575_4612030-hq.mp3,1.787936507936508,28.149886621315197,"A machine is filling a container with liquid, with a continuous background machine sound."
3aySLjvWTzE=,Underwater Noise restless 01 140704_0285.wav,https://cdn.freesound.org/previews/242/242706_1648170-hq.mp3,164.30439909297053,190.8592290249433,KUwGeGXfthg=,WavesOnTheShore.wav,https://cdn.freesound.org/previews/260/260263_509379-hq.mp3,12.87546485260771,32.29113378684807,"A person is creating sounds as they move through and play in a shallow body of water, such as a pond or a creek."
3aySLjvWTzE=,Underwater Noise restless 01 140704_0285.wav,https://cdn.freesound.org/previews/242/242706_1648170-hq.mp3,164.30439909297053,190.8592290249433,mzrhX1NISgo=,Waves on the bay.wav,https://cdn.freesound.org/previews/195/195889_224081-hq.mp3,11.110748299319727,37.760589569161,"A person is creating sounds as they move through and play in a shallow body of water, such as a pond or a creek."
3aySLjvWTzE=,Underwater Noise restless 01 140704_0285.wav,https://cdn.freesound.org/previews/242/242706_1648170-hq.mp3,164.30439909297053,190.8592290249433,NcUCThTO7b0=,Stepping in puddles w ambient rain.wav,https://cdn.freesound.org/previews/236/236293_3840145-hq.mp3,0.0,,"A person is creating sounds as they move through and play in a shallow body of water, such as a pond or a creek."
3aySLjvWTzE=,Underwater Noise restless 01 140704_0285.wav,https://cdn.freesound.org/previews/242/242706_1648170-hq.mp3,164.30439909297053,190.8592290249433,yGGUZ079sdg=,Water_Lapping_River.wav,https://cdn.freesound.org/previews/318/318064_4457609-hq.mp3,1.3815873015873017,28.570090702947844,"A person is creating sounds as they move through and play in a shallow body of water, such as a pond or a creek."
T5u_gkH1sfE=,MorningOwlsAug29th2015.wav,https://cdn.freesound.org/previews/320/320802_1050391-hq.mp3,19.736961451247165,35.344648526077094,RVTYo7ayGlA=,Bukit_Dinding_rainforest_jungle_01.wav,https://cdn.freesound.org/previews/20/20291_43485-hq.mp3,11.656417233560092,28.811609977324263,"The sound is depicting a peaceful outdoor setting with birds singing, crickets chirping, and a dog barking in the background."
w0gfaiLl0uY=,Shower Running 01.wav,https://cdn.freesound.org/previews/237/237392_1502374-hq.mp3,44.07147392290249,62.34925170068027,_nJiYP5W3I4=,Living Minute - Winter Thaw.wav,https://cdn.freesound.org/previews/33/33716_36298-hq.mp3,32.8562358276644,59.891768707483,Someone is taking a shower and letting the water flow down the drain.
w0gfaiLl0uY=,Shower Running 01.wav,https://cdn.freesound.org/previews/237/237392_1502374-hq.mp3,44.07147392290249,62.34925170068027,BVkvN5mItOg=,Fuente Cotino 2.wav,https://cdn.freesound.org/previews/245/245598_4435335-hq.mp3,28.64181405895692,45.30378684807256,Someone is taking a shower and letting the water flow down the drain.
w0gfaiLl0uY=,Shower Running 01.wav,https://cdn.freesound.org/previews/237/237392_1502374-hq.mp3,44.07147392290249,62.34925170068027,_FbIEAUi3kY=,Toilet Flushaf.wav,https://cdn.freesound.org/previews/123/123680_135570-hq.mp3,0.0,,Someone is taking a shower and letting the water flow down the drain.
w0gfaiLl0uY=,Shower Running 01.wav,https://cdn.freesound.org/previews/237/237392_1502374-hq.mp3,44.07147392290249,62.34925170068027,ASrlF1D_7kY=,Urban Snow Melt.wav,https://cdn.freesound.org/previews/260/260573_194531-hq.mp3,0.2321995464852607,21.680997732426302,Someone is taking a shower and letting the water flow down the drain.
Vscj1zN1Wto=,Lexington Ave Express.wav,https://cdn.freesound.org/previews/42/42541_425238-hq.mp3,101.42476190476192,128.7322675736961,mh2OR57DVrI=,Street_Car.wav,https://cdn.freesound.org/previews/341/341569_3229207-hq.mp3,0.0,,"A metro train is passing by as people talk and move around, either on the train or near the tracks."
Vscj1zN1Wto=,Lexington Ave Express.wav,https://cdn.freesound.org/previews/42/42541_425238-hq.mp3,101.42476190476192,128.7322675736961,6pTkqEex_pk=,steam train 05.wav,https://cdn.freesound.org/previews/174/174218_1648170-hq.mp3,16.567437641723355,40.9865306122449,"A metro train is passing by as people talk and move around, either on the train or near the tracks."
Vscj1zN1Wto=,Lexington Ave Express.wav,https://cdn.freesound.org/previews/42/42541_425238-hq.mp3,101.42476190476192,128.7322675736961,9yF_HXzlHS8=,Binding my thesis.wav,https://cdn.freesound.org/previews/250/250759_1315834-hq.mp3,22.53496598639456,46.45095238095238,"A metro train is passing by as people talk and move around, either on the train or near the tracks."
Vscj1zN1Wto=,Lexington Ave Express.wav,https://cdn.freesound.org/previews/42/42541_425238-hq.mp3,101.42476190476192,128.7322675736961,FAJ0CAhC5uM=,Teig ausrollen.wav,https://cdn.freesound.org/previews/241/241813_3958763-hq.mp3,0.0,,"A metro train is passing by as people talk and move around, either on the train or near the tracks."
Vscj1zN1Wto=,Lexington Ave Express.wav,https://cdn.freesound.org/previews/42/42541_425238-hq.mp3,101.42476190476192,128.7322675736961,k-uT0GeyskQ=,London Overground train (interior) approaches Victoria Station.wav,https://cdn.freesound.org/previews/152/152584_29389-hq.mp3,34.88798185941043,50.96517006802721,"A metro train is passing by as people talk and move around, either on the train or near the tracks."
3t9lAr4nnk8=,Shed Floor.wav,https://cdn.freesound.org/previews/277/277162_706234-hq.mp3,18.007074829931973,42.74827664399093,uBB1nnF-MV8=,Wooden Floor Body Slams.wav,https://cdn.freesound.org/previews/128/128103_2338419-hq.mp3,18.599183673469387,35.07371882086168,"A person is carrying a stack of items, including possibly a wooden box, and walking down a staircase."
3t9lAr4nnk8=,Shed Floor.wav,https://cdn.freesound.org/previews/277/277162_706234-hq.mp3,18.007074829931973,42.74827664399093,2iULE65z76Q=,walk up carpet steps.wav,https://cdn.freesound.org/previews/120/120923_45403-hq.mp3,0.0,,"A person is carrying a stack of items, including possibly a wooden box, and walking down a staircase."
RRKpPFeQh0o=,microondas.wav,https://cdn.freesound.org/previews/182/182743_2370438-hq.mp3,24.28807256235828,43.59464852607709,qZtZilxiCyE=,"Cash Machine, Indoors, Full Transaction.wav",https://cdn.freesound.org/previews/267/267153_467486-hq.mp3,43.29360544217687,67.71045351473923,A microwave oven is being used to cook popcorn and has signaled that it is done with a beeping sound.
BCP9ozgC7h0=,larger_waterfall.wav,https://cdn.freesound.org/previews/349/349441_6403783-hq.mp3,0.0,,fdb-vbrIogs=,T156 Activity 2.2.wav,https://cdn.freesound.org/previews/155/155737_2448813-hq.mp3,0.0,,"The sound is of heavy rain falling steadily on a road or a similar surface, creating a loud and rushing noise."
BCP9ozgC7h0=,larger_waterfall.wav,https://cdn.freesound.org/previews/349/349441_6403783-hq.mp3,0.0,,XFKujN87ANk=,rain.gutter.wav,https://cdn.freesound.org/previews/16/16650_52876-hq.mp3,0.0,,"The sound is of heavy rain falling steadily on a road or a similar surface, creating a loud and rushing noise."
BCP9ozgC7h0=,larger_waterfall.wav,https://cdn.freesound.org/previews/349/349441_6403783-hq.mp3,0.0,,lNuNjl4_JKI=,20140809_cruzul.river.wav,https://cdn.freesound.org/previews/245/245803_8043-hq.mp3,154.5055782312925,179.17244897959185,"The sound is of heavy rain falling steadily on a road or a similar surface, creating a loud and rushing noise."
BCP9ozgC7h0=,larger_waterfall.wav,https://cdn.freesound.org/previews/349/349441_6403783-hq.mp3,0.0,,QSgs1NHy6cg=,Rio Cadi.wav,https://cdn.freesound.org/previews/235/235819_1722609-hq.mp3,10.483809523809525,30.27136054421769,"The sound is of heavy rain falling steadily on a road or a similar surface, creating a loud and rushing noise."
BCP9ozgC7h0=,larger_waterfall.wav,https://cdn.freesound.org/previews/349/349441_6403783-hq.mp3,0.0,,AWpTHT4c40I=,Rain recording.wav,https://cdn.freesound.org/previews/166/166426_231674-hq.mp3,35.5265306122449,57.27142857142857,"The sound is of heavy rain falling steadily on a road or a similar surface, creating a loud and rushing noise."
BCP9ozgC7h0=,larger_waterfall.wav,https://cdn.freesound.org/previews/349/349441_6403783-hq.mp3,0.0,,qBnEH1cQRqc=,Urban Fountain (San Francisco).wav,https://cdn.freesound.org/previews/237/237430_2258946-hq.mp3,5.189659863945578,25.087392290249436,"The sound is of heavy rain falling steadily on a road or a similar surface, creating a loud and rushing noise."
RgjaMHDd-aU=,Money in the bag.wav,https://cdn.freesound.org/previews/74/74323_1116756-hq.mp3,28.189024943310656,49.020272108843535,MYH7NfbCyGc=,foley footsteps - raw.wav,https://cdn.freesound.org/previews/248/248171_2545081-hq.mp3,190.101768707483,210.6375963718821,A man is delivering a well-received speech at a formal conference.
RgjaMHDd-aU=,Money in the bag.wav,https://cdn.freesound.org/previews/74/74323_1116756-hq.mp3,28.189024943310656,49.020272108843535,pJpsauAcQ1I=,VA State Fair # 10 (Quieter Crowd Noise).wav,https://cdn.freesound.org/previews/98/98225_1311567-hq.mp3,4.237641723356009,31.00873015873016,A man is delivering a well-received speech at a formal conference.
RgjaMHDd-aU=,Money in the bag.wav,https://cdn.freesound.org/previews/74/74323_1116756-hq.mp3,28.189024943310656,49.020272108843535,9w3y0Dx__Dk=,bandung-taxiradio-1.wav,https://cdn.freesound.org/previews/74/74310_5550-hq.mp3,59.8378231292517,87.7187074829932,A man is delivering a well-received speech at a formal conference.
RgjaMHDd-aU=,Money in the bag.wav,https://cdn.freesound.org/previews/74/74323_1116756-hq.mp3,28.189024943310656,49.020272108843535,Br6vykHkBEI=,Japan_Tokyo_Shinjuku_Street_Promoter_Yelling_City.wav,https://cdn.freesound.org/previews/364/364897_179538-hq.mp3,0.0,,A man is delivering a well-received speech at a formal conference.
EDfUCnHRVvQ=,More waves at Collingwood.wav,https://cdn.freesound.org/previews/363/363042_93361-hq.mp3,6.164897959183674,33.64392290249433,XCBi4MXui0c=,Strong wind in trees.wav,https://cdn.freesound.org/previews/145/145231_2610965-hq.mp3,0.0,,The sound captures the experience of being near a rocky shore where waves from the ocean are crashing against the rocks.
EDfUCnHRVvQ=,More waves at Collingwood.wav,https://cdn.freesound.org/previews/363/363042_93361-hq.mp3,6.164897959183674,33.64392290249433,PccFlJ5MUNc=,Gentle Waves Peeling Left To Right 2.wav,https://cdn.freesound.org/previews/164/164151_2159663-hq.mp3,44.919002267573696,73.32913832199546,The sound captures the experience of being near a rocky shore where waves from the ocean are crashing against the rocks.
EDfUCnHRVvQ=,More waves at Collingwood.wav,https://cdn.freesound.org/previews/363/363042_93361-hq.mp3,6.164897959183674,33.64392290249433,1KuXaWEvigc=,Sea Atmosphere.wav,https://cdn.freesound.org/previews/167/167064_871688-hq.mp3,57.62031746031746,85.74997732426304,The sound captures the experience of being near a rocky shore where waves from the ocean are crashing against the rocks.
EDfUCnHRVvQ=,More waves at Collingwood.wav,https://cdn.freesound.org/previews/363/363042_93361-hq.mp3,6.164897959183674,33.64392290249433,OMtdaZL5Ug8=,"sea on the road, night, Rhodes.wav",https://cdn.freesound.org/previews/155/155642_499617-hq.mp3,65.13197278911565,87.42240362811792,The sound captures the experience of being near a rocky shore where waves from the ocean are crashing against the rocks.
EDfUCnHRVvQ=,More waves at Collingwood.wav,https://cdn.freesound.org/previews/363/363042_93361-hq.mp3,6.164897959183674,33.64392290249433,1Ep6Otu7emQ=,Sepang Beach 04.wav,https://cdn.freesound.org/previews/194/194673_2447988-hq.mp3,8.777142857142858,31.321360544217686,The sound captures the experience of being near a rocky shore where waves from the ocean are crashing against the rocks.
JYpmpBcBlcA=,Ahr river.wav,,0.0,,PTTzMr0r7W4=,EarlyMorningRain.wav,,104.93097505668936,121.42990929705216,"Water is flowing in a steady stream over rocks, with occasional gurgling noises."
JYpmpBcBlcA=,Ahr river.wav,,0.0,,UDyPIIrTcgM=,glenhaven_stream.wav,,30.76643990929705,56.79362811791383,"Water is flowing in a steady stream over rocks, with occasional gurgling noises."
JYpmpBcBlcA=,Ahr river.wav,,0.0,,sacyQBQcYeQ=,stream + ocean.wav,,33.23936507936508,62.00641723356009,"Water is flowing in a steady stream over rocks, with occasional gurgling noises."
JYpmpBcBlcA=,Ahr river.wav,,0.0,,AWpTHT4c40I=,Rain recording.wav,,35.5265306122449,57.27142857142857,"Water is flowing in a steady stream over rocks, with occasional gurgling noises."
JYpmpBcBlcA=,Ahr river.wav,,0.0,,UotfiUw2Cto=,water_stream2.wav,,29.059773242630385,45.91920634920635,"Water is flowing in a steady stream over rocks, with occasional gurgling noises."
_SVqUqGc-RI=,airport general.wav,,36.39727891156463,60.83510204081632,D7qmsHMcXOk=,"waiting for passengers at the airport, background.wav",,134.48997732426304,158.1053514739229,"A woman is making public announcements over a loudspeaker in a large public space, such as a bus or train station or airport terminal."
_SVqUqGc-RI=,airport general.wav,,36.39727891156463,60.83510204081632,JrTbC6eAaV4=,Shinkansen-announcement-3.wav,,16.416507936507937,45.46358276643991,"A woman is making public announcements over a loudspeaker in a large public space, such as a bus or train station or airport terminal."
JiogLWR4d94=,Forest with Birds and Wind in the Trees.wav,,3.4249433106575964,22.640385487528345,4qV8OS9W1g4=,Papyrusatmo.wav,,0.0,,"A variety of birds are making noises, such as chirping and cawing, while insects buzz and water runs in a forest stream, possibly during mating season."
JiogLWR4d94=,Forest with Birds and Wind in the Trees.wav,,3.4249433106575964,22.640385487528345,w0UR0HQbWJk=,Rain A. Sample Bank 2. 14-4-2010.wav,,3.703582766439909,23.196349206349208,"A variety of birds are making noises, such as chirping and cawing, while insects buzz and water runs in a forest stream, possibly during mating season."
JiogLWR4d94=,Forest with Birds and Wind in the Trees.wav,,3.4249433106575964,22.640385487528345,NlFK5RyaQGw=,20080226.serins.rbd.02.wav,,0.0,25.044285714285717,"A variety of birds are making noises, such as chirping and cawing, while insects buzz and water runs in a forest stream, possibly during mating season."
jP0Q3qiF-38=,carnival_parade_cologne_1.wav,,16.033378684807257,34.690113378684806,fjHevSWJYvo=,Prep Rally.wav,,0.0,,A speaker is making an announcement to an audience at a large event with background music from a band or musicians playing.
AUpv0gfCfLw=,birmingham-aston-canal-extractor-fan-background.wav,,0.91718820861678,27.232902494331064,0P6rYLZ1G5E=,Gentle rain outside balcony street noise.wav,,116.71510204081632,132.70358276643992,"A person is walking through a large, mechanical space filled with bees and machinery, possibly in a greenhouse or conservatory setting with a water feature."
acqTmFfLXj0=,next spring day in the polish forest - rear.wav,,0.0,23.220090702947846,OqjmOak6N-M=,paper falling and crunching_1-2.wav,,0.0,,"A person is handling and manipulating paper outside, while birds and a person sing in the background, creating a blend of rustling, crinkling, and chirping sounds."
acqTmFfLXj0=,next spring day in the polish forest - rear.wav,,0.0,23.220090702947846,Skk1pc9flQI=,Flipping Pages.wav,,4.098321995464852,22.203628117913837,"A person is handling and manipulating paper outside, while birds and a person sing in the background, creating a blend of rustling, crinkling, and chirping sounds."
acqTmFfLXj0=,next spring day in the polish forest - rear.wav,,0.0,23.220090702947846,YdoK-QWYxr0=,Crinklng and opening packet of potato chips.wav,,17.252426303854875,37.05721088435374,"A person is handling and manipulating paper outside, while birds and a person sing in the background, creating a blend of rustling, crinkling, and chirping sounds."
acqTmFfLXj0=,next spring day in the polish forest - rear.wav,,0.0,23.220090702947846,8oPo3JfNM3w=,cordsAndPaper.wav,,20.085260770975054,37.07659863945578,"A person is handling and manipulating paper outside, while birds and a person sing in the background, creating a blend of rustling, crinkling, and chirping sounds."
PTTzMr0r7W4=,EarlyMorningRain.wav,,104.93097505668936,121.42990929705216,sCC-ro_dn9A=,Cityscape Compounded 01.wav,,221.69251700680272,239.8492063492064,"A heavy rain shower is taking place in an urban area, with fluctuating rainfall intensity and traffic noise in the background."
PTTzMr0r7W4=,EarlyMorningRain.wav,,104.93097505668936,121.42990929705216,fdb-vbrIogs=,T156 Activity 2.2.wav,,0.0,,"A heavy rain shower is taking place in an urban area, with fluctuating rainfall intensity and traffic noise in the background."
PTTzMr0r7W4=,EarlyMorningRain.wav,,104.93097505668936,121.42990929705216,OV3mNumHD_c=,Ronda - Fountain near the Town Hall (general) - Fuente cerca del Ayuntamiento (general).wav,,32.565986394557825,61.02727891156463,"A heavy rain shower is taking place in an urban area, with fluctuating rainfall intensity and traffic noise in the background."
PTTzMr0r7W4=,EarlyMorningRain.wav,,104.93097505668936,121.42990929705216,rSU3iahDo10=,"windy winter day, wind in trees, from distance.wav",,0.2321995464852607,21.71689342403628,"A heavy rain shower is taking place in an urban area, with fluctuating rainfall intensity and traffic noise in the background."
PTTzMr0r7W4=,EarlyMorningRain.wav,,104.93097505668936,121.42990929705216,42AOKAZVKxg=,2013-03-28 rain in the rainforest.wav,,28.943673469387758,57.45185941043084,"A heavy rain shower is taking place in an urban area, with fluctuating rainfall intensity and traffic noise in the background."
PTTzMr0r7W4=,EarlyMorningRain.wav,,104.93097505668936,121.42990929705216,MDWaym-s4uE=,Ocean and Fog Horn.wav,,0.0,,"A heavy rain shower is taking place in an urban area, with fluctuating rainfall intensity and traffic noise in the background."
PTTzMr0r7W4=,EarlyMorningRain.wav,,104.93097505668936,121.42990929705216,McWN4cXnkyw=,Outside01.wav,,0.0812698412698412,26.167324263038548,"A heavy rain shower is taking place in an urban area, with fluctuating rainfall intensity and traffic noise in the background."
PTTzMr0r7W4=,EarlyMorningRain.wav,,104.93097505668936,121.42990929705216,QSgs1NHy6cg=,Rio Cadi.wav,,10.483809523809525,30.27136054421769,"A heavy rain shower is taking place in an urban area, with fluctuating rainfall intensity and traffic noise in the background."
PTTzMr0r7W4=,EarlyMorningRain.wav,,104.93097505668936,121.42990929705216,qBnEH1cQRqc=,Urban Fountain (San Francisco).wav,,5.189659863945578,25.087392290249436,"A heavy rain shower is taking place in an urban area, with fluctuating rainfall intensity and traffic noise in the background."
jYC9_D-RqRg=,RoomTone.wav,,12.202086167800454,34.73419501133787,tQphN86c6Ws=,1122thrum.wav,,0.0,16.883378684807255,"A machine in a building is making a low humming noise, possibly accompanied by a rattling sound."
jYC9_D-RqRg=,RoomTone.wav,,12.202086167800454,34.73419501133787,73eUAInurH4=,Building Construction in Amsterdam Oost.wav,,119.73369614512472,147.63666666666666,"A machine in a building is making a low humming noise, possibly accompanied by a rattling sound."
