class,fs_id,url,username,name,license
/m/01b_21,30091,https://cdn.freesound.org/previews/30/30091_8043-hq.mp3,dobroide,20070128.cough.wav,https://creativecommons.org/licenses/by/4.0/
/m/015lz1,76605,https://cdn.freesound.org/previews/76/76605_1172438-hq.mp3,digitopia,Tb3_004.wav,http://creativecommons.org/licenses/sampling+/1.0/
/m/015lz1,213261,https://cdn.freesound.org/previews/213/213261_3931578-hq.mp3,maurolupo,"Man sings ""My way""",http://creativecommons.org/publicdomain/zero/1.0/
/m/015lz1,175462,https://cdn.freesound.org/previews/175/175462_2042115-hq.mp3,sergeeo,Bad Singer (female) - Mal cantante (femenina),http://creativecommons.org/licenses/by/3.0/
/m/015lz1,213259,https://cdn.freesound.org/previews/213/213259_3931578-hq.mp3,maurolupo,"Girl sings ""Laa""",http://creativecommons.org/publicdomain/zero/1.0/
/m/015lz1,40620,https://cdn.freesound.org/previews/40/40620_29541-hq.mp3,digifishmusic,Katy_Sings_Melisma_2.wav,https://creativecommons.org/licenses/by/4.0/
/m/015lz1,76465,https://cdn.freesound.org/previews/76/76465_1172438-hq.mp3,digitopia,b1_08.wav,http://creativecommons.org/licenses/sampling+/1.0/
/m/015lz1,211628,https://cdn.freesound.org/previews/211/211628_3931578-hq.mp3,maurolupo,Aaahh,http://creativecommons.org/publicdomain/zero/1.0/
/m/01hnzm,345738,https://cdn.freesound.org/previews/345/345738_191884-hq.mp3,knufds,Ringtone: StarTac filp-phone,http://creativecommons.org/publicdomain/zero/1.0/
/m/01hnzm,276612,https://cdn.freesound.org/previews/276/276612_4409114-hq.mp3,mickleness,Ringtone: Tizzy,http://creativecommons.org/publicdomain/zero/1.0/
/m/01hnzm,342166,https://cdn.freesound.org/previews/342/342166_4766646-hq.mp3,djfroyd,Telephone ring wet.wav,http://creativecommons.org/licenses/by/3.0/
/m/01hnzm,185631,https://cdn.freesound.org/previews/185/185631_2413331-hq.mp3,Sergsil,telephone.wav,http://creativecommons.org/publicdomain/zero/1.0/
/m/01hnzm,345807,https://cdn.freesound.org/previews/345/345807_191884-hq.mp3,knufds,Ringtone: AT&T model #210 desk phone,http://creativecommons.org/publicdomain/zero/1.0/
/m/01hnzm,62872,https://cdn.freesound.org/previews/62/62872_634166-hq.mp3,Benboncan,Telephone Ring UK 2.wav,https://creativecommons.org/licenses/by/4.0/
/m/01hnzm,81075,https://cdn.freesound.org/previews/81/81075_16052-hq.mp3,bennstir,Office phone.wav,https://creativecommons.org/licenses/by/4.0/
/m/01hnzm,276607,https://cdn.freesound.org/previews/276/276607_4409114-hq.mp3,mickleness,Ringtone: Foofaraw,http://creativecommons.org/publicdomain/zero/1.0/
/m/01hnzm,98023,https://cdn.freesound.org/previews/98/98023_1163166-hq.mp3,Tomlija,phone ringing.wav,http://creativecommons.org/licenses/by/3.0/
/m/07qn4z3,268580,https://cdn.freesound.org/previews/268/268580_5086704-hq.mp3,7h3_lark,Rattle_Snake.wav,http://creativecommons.org/publicdomain/zero/1.0/
/m/07qn4z3,272421,https://cdn.freesound.org/previews/272/272421_5163890-hq.mp3,ryanharding95,Change Rattling.wav,http://creativecommons.org/publicdomain/zero/1.0/
/m/07qn4z3,325796,https://cdn.freesound.org/previews/325/325796_5621284-hq.mp3,150118NicoleKalamer,Rattling a Matchbox.wav,http://creativecommons.org/licenses/by-nc/3.0/
/m/07qn4z3,325655,https://cdn.freesound.org/previews/325/325655_5620776-hq.mp3,Hourofmidnight,Slow rattling of a matchbox ,http://creativecommons.org/licenses/by-nc/3.0/
/m/03w41f,259278,https://cdn.freesound.org/previews/259/259278_4624541-hq.mp3,akke_h,church_bell_fischerhude_short,http://creativecommons.org/publicdomain/zero/1.0/
/m/03w41f,51385,https://cdn.freesound.org/previews/51/51385_256226-hq.mp3,alexbird,church_bell_part.wav,http://creativecommons.org/licenses/by/3.0/
/m/03w41f,12676,https://cdn.freesound.org/previews/12/12676_22241-hq.mp3,WIM,Westminster 03 bells.wav,https://creativecommons.org/licenses/by/4.0/
/m/03w41f,341866,https://cdn.freesound.org/previews/341/341866_6114721-hq.mp3,edsward,ChurchBellKonstanz.wav,http://creativecommons.org/publicdomain/zero/1.0/
/m/03w41f,19562,https://cdn.freesound.org/previews/19/19562_37876-hq.mp3,acclivity,StPhilibert2.flac,https://creativecommons.org/licenses/by-nc/4.0/
/m/07brj,242719,https://cdn.freesound.org/previews/242/242719_2146894-hq.mp3,goldendiaphragm,176-tambourine loop 176 bpm.wav,http://creativecommons.org/publicdomain/zero/1.0/
/m/07brj,382888,https://cdn.freesound.org/previews/382/382888_394391-hq.mp3,pjcohen,tambourine_hit_35.wav,https://creativecommons.org/licenses/by/4.0/
/m/07brj,210682,https://cdn.freesound.org/previews/210/210682_1593332-hq.mp3,ahjteam,TamboHit_11.wav,https://creativecommons.org/licenses/by/4.0/
/m/07brj,210631,https://cdn.freesound.org/previews/210/210631_1593332-hq.mp3,ahjteam,TamboFlam_01.wav,https://creativecommons.org/licenses/by/4.0/
/m/07brj,348072,https://cdn.freesound.org/previews/348/348072_6165769-hq.mp3,redafs,Tambourine Shake Roll 4,https://creativecommons.org/licenses/by/4.0/
/m/07brj,382882,https://cdn.freesound.org/previews/382/382882_394391-hq.mp3,pjcohen,tambourine_shake_24.wav,https://creativecommons.org/licenses/by/4.0/
/m/07brj,58876,https://cdn.freesound.org/previews/58/58876_111012-hq.mp3,marvman,tambourine 2.wav,http://creativecommons.org/publicdomain/zero/1.0/
/m/07brj,219260,https://cdn.freesound.org/previews/219/219260_170215-hq.mp3,radiopassiveboy,Tambourine_Loop_150bpm.wav,http://creativecommons.org/publicdomain/zero/1.0/
/m/07brj,149395,https://cdn.freesound.org/previews/149/149395_1289702-hq.mp3,GR3AVE5Y,Tambourine,https://creativecommons.org/licenses/by/4.0/
/m/07brj,58875,https://cdn.freesound.org/previews/58/58875_111012-hq.mp3,marvman,tambourine 1.wav,http://creativecommons.org/publicdomain/zero/1.0/
/m/07qs1cx,322412,https://cdn.freesound.org/previews/322/322412_3294528-hq.mp3,Glitchedtones,Twig Snap 03.wav,http://creativecommons.org/publicdomain/zero/1.0/
/m/07qs1cx,322413,https://cdn.freesound.org/previews/322/322413_3294528-hq.mp3,Glitchedtones,Twig Snap 02.wav,http://creativecommons.org/publicdomain/zero/1.0/
/m/07qs1cx,161603,https://cdn.freesound.org/previews/161/161603_2594193-hq.mp3,DasDeer,Breaking a wooden stick.wav,https://creativecommons.org/licenses/by/4.0/
/m/07qs1cx,71325,https://cdn.freesound.org/previews/71/71325_321967-hq.mp3,Robinhood76,01008 small stick break 2.wav,https://creativecommons.org/licenses/by-nc/4.0/
/m/07qs1cx,325328,https://cdn.freesound.org/previews/325/325328_5507705-hq.mp3,Saskia_university_project,knacken.WAV,http://creativecommons.org/publicdomain/zero/1.0/
/m/07qs1cx,354102,https://cdn.freesound.org/previews/354/354102_6544544-hq.mp3,Bini_trns,"single small branch snapping, close up, high frequency, H6.wav",http://creativecommons.org/publicdomain/zero/1.0/
/m/07s0s5r,128817,https://cdn.freesound.org/previews/128/128817_2301351-hq.mp3,mtcband,Chord 3,http://creativecommons.org/licenses/by/3.0/
/m/07s0s5r,82929,https://cdn.freesound.org/previews/82/82929_4948-hq.mp3,NoiseCollector,acoustic_d_pickstrumpattern.wav,http://creativecommons.org/licenses/by/3.0/
/m/07s0s5r,58056,https://cdn.freesound.org/previews/58/58056_4948-hq.mp3,NoiseCollector,chord_F.wav,http://creativecommons.org/licenses/by/3.0/
/m/07s0s5r,58083,https://cdn.freesound.org/previews/58/58083_4948-hq.mp3,NoiseCollector,chord_Gm7.wav,http://creativecommons.org/licenses/by/3.0/
/m/07s0s5r,58070,https://cdn.freesound.org/previews/58/58070_4948-hq.mp3,NoiseCollector,chord_Fsharpdim.wav,http://creativecommons.org/licenses/by/3.0/
/m/07s0s5r,47852,https://cdn.freesound.org/previews/47/47852_33120-hq.mp3,godlesswonder,E_Maj.wav,http://creativecommons.org/publicdomain/zero/1.0/
/m/07s0s5r,58050,https://cdn.freesound.org/previews/58/58050_4948-hq.mp3,NoiseCollector,chord_Eflatm.wav,http://creativecommons.org/licenses/by/3.0/
/m/07s0s5r,188037,https://cdn.freesound.org/previews/188/188037_3403708-hq.mp3,AntumDeluge,Guitar Strumming,http://creativecommons.org/publicdomain/zero/1.0/
/m/07s0s5r,47847,https://cdn.freesound.org/previews/47/47847_33120-hq.mp3,godlesswonder,B_Maj.wav,http://creativecommons.org/publicdomain/zero/1.0/
/m/09xqv,341856,https://cdn.freesound.org/previews/341/341856_6110723-hq.mp3,nervousneal,Cricketsample 2.wav,http://creativecommons.org/publicdomain/zero/1.0/
/m/09xqv,121511,https://cdn.freesound.org/previews/121/121511_2180064-hq.mp3,damonmensch,Cricket Sound.mp3,http://creativecommons.org/licenses/by/3.0/
/m/09xqv,32244,https://cdn.freesound.org/previews/32/32244_29541-hq.mp3,digifishmusic,Cricket Chirp 3600Hz.wav,https://creativecommons.org/licenses/by/4.0/
/m/09xqv,202749,https://cdn.freesound.org/previews/202/202749_3734677-hq.mp3,rayjensen,"Soft, Chilled Crickets Field Recording",http://creativecommons.org/publicdomain/zero/1.0/
/m/09xqv,34363,https://cdn.freesound.org/previews/34/34363_8043-hq.mp3,dobroide,20070429.cricket.wav,https://creativecommons.org/licenses/by/4.0/
/m/09xqv,78372,https://cdn.freesound.org/previews/78/78372_1218676-hq.mp3,joedeshon,steady_crickets.wav,https://creativecommons.org/licenses/by/4.0/
/m/09xqv,83933,https://cdn.freesound.org/previews/83/83933_37876-hq.mp3,acclivity,TwoCrickets-NF.wav,https://creativecommons.org/licenses/by-nc/4.0/
/m/09xqv,32171,https://cdn.freesound.org/previews/32/32171_29541-hq.mp3,digifishmusic,Cricket Sliced and Diced.wav,https://creativecommons.org/licenses/by/4.0/
/m/09xqv,83928,https://cdn.freesound.org/previews/83/83928_37876-hq.mp3,acclivity,CloseCricket.wav,https://creativecommons.org/licenses/by-nc/4.0/
/m/0k65p,371624,https://cdn.freesound.org/previews/371/371624_2675760-hq.mp3,AcousticMemory,228 - Acoustic Memory - Claps_02.wav,http://creativecommons.org/licenses/by/3.0/
/m/0k65p,177501,https://cdn.freesound.org/previews/177/177501_33044-hq.mp3,Snapper4298,snap_12.wav,https://creativecommons.org/licenses/by/4.0/
/m/0k65p,94775,https://cdn.freesound.org/previews/94/94775_1533925-hq.mp3,taylorsyoung@gmail.com,Hands Wiping.wav,http://creativecommons.org/publicdomain/zero/1.0/
/m/0k65p,177506,https://cdn.freesound.org/previews/177/177506_33044-hq.mp3,Snapper4298,snap_7.wav,https://creativecommons.org/licenses/by/4.0/
/m/0k65p,21183,https://cdn.freesound.org/previews/21/21183_36084-hq.mp3,ramjac,Clap5.aif,https://creativecommons.org/licenses/by/4.0/
/m/0k65p,68727,https://cdn.freesound.org/previews/68/68727_734611-hq.mp3,mikaelfernstrom,SingleHandClap.wav,https://creativecommons.org/licenses/by/4.0/
/m/0k65p,256569,https://cdn.freesound.org/previews/256/256569_2579844-hq.mp3,sjnewton,Snaps.mp3,http://creativecommons.org/licenses/by/3.0/
/m/0k65p,348257,https://cdn.freesound.org/previews/348/348257_6349441-hq.mp3,Rockass13,rec_9s clapping hands.mp3,http://creativecommons.org/licenses/by/3.0/
/m/013y1f,145425,https://cdn.freesound.org/previews/145/145425_2615119-hq.mp3,Soughtaftersounds,Haunted Organ 5,http://creativecommons.org/licenses/by/3.0/
/m/013y1f,92645,https://cdn.freesound.org/previews/92/92645_1386366-hq.mp3,CGEffex,Organ Ending Tune.mp3,https://creativecommons.org/licenses/by/4.0/
/m/013y1f,245070,https://cdn.freesound.org/previews/245/245070_3222989-hq.mp3,hammondman,c3.wav,http://creativecommons.org/publicdomain/zero/1.0/
/m/013y1f,23028,https://cdn.freesound.org/previews/23/23028_136442-hq.mp3,pryght one,organ.wav,http://creativecommons.org/licenses/sampling+/1.0/
/m/013y1f,380695,https://cdn.freesound.org/previews/380/380695_167075-hq.mp3,vckhaze,Baseball cavalry sting short sustain.wav,http://creativecommons.org/publicdomain/zero/1.0/
/m/013y1f,24695,https://cdn.freesound.org/previews/24/24695_6997-hq.mp3,patchen,organ moving.wav,https://creativecommons.org/licenses/by/4.0/
/m/013y1f,351793,https://cdn.freesound.org/previews/351/351793_4701691-hq.mp3,klavo1985,pirate music loop.wav,http://creativecommons.org/publicdomain/zero/1.0/
/m/013y1f,373677,https://cdn.freesound.org/previews/373/373677_2475994-hq.mp3,sgossner,Organ - loud - A2 (Rode_Man3Open_10.wav),http://creativecommons.org/publicdomain/zero/1.0/
/m/03v3yw,9187,https://cdn.freesound.org/previews/9/9187_288-hq.mp3,melack,claus soles 2.wav,https://creativecommons.org/licenses/by/4.0/
/m/03v3yw,336196,https://cdn.freesound.org/previews/336/336196_5923045-hq.mp3,Anthousai,keys 03.wav,http://creativecommons.org/publicdomain/zero/1.0/
/m/03v3yw,248046,https://cdn.freesound.org/previews/248/248046_4361022-hq.mp3,sophiehall3535,Put Down Keys.wav,http://creativecommons.org/publicdomain/zero/1.0/
/m/03v3yw,256414,https://cdn.freesound.org/previews/256/256414_4062622-hq.mp3,Jagadamba,Door closing 05 with sound of keys,https://creativecommons.org/licenses/by-nc/4.0/
/m/03v3yw,79143,https://cdn.freesound.org/previews/79/79143_1231168-hq.mp3,Razzvio,Keys.wav,http://creativecommons.org/licenses/by/3.0/
/m/03v3yw,9181,https://cdn.freesound.org/previews/9/9181_288-hq.mp3,melack,CLAUS SOLES.wav,https://creativecommons.org/licenses/by/4.0/
/m/03v3yw,326241,https://cdn.freesound.org/previews/326/326241_5624554-hq.mp3,Blu_150058,Car keys.wav,http://creativecommons.org/licenses/by-nc/3.0/
/m/03v3yw,235614,https://cdn.freesound.org/previews/235/235614_4028838-hq.mp3,vmgraw,Keys Jingling,http://creativecommons.org/publicdomain/zero/1.0/
/m/03v3yw,79143,https://cdn.freesound.org/previews/79/79143_1231168-hq.mp3,Razzvio,Keys.wav,http://creativecommons.org/licenses/by/3.0/
/m/03v3yw,354021,https://cdn.freesound.org/previews/354/354021_2871702-hq.mp3,NigelWright,KEYS_JINGLING.mp3,http://creativecommons.org/publicdomain/zero/1.0/
/m/07q7njn,336521,https://cdn.freesound.org/previews/336/336521_1738686-hq.mp3,giddster,Liquor bottles clinking,http://creativecommons.org/publicdomain/zero/1.0/
/m/07q7njn,104815,https://cdn.freesound.org/previews/104/104815_1657980-hq.mp3,TheWah,clinking glass.aiff,http://creativecommons.org/publicdomain/zero/1.0/
/m/07q7njn,15285,https://cdn.freesound.org/previews/15/15285_33253-hq.mp3,Ch0cchi,CHAMPAGNE FLUKE .wav,http://creativecommons.org/licenses/by/3.0/
/m/07q7njn,119844,https://cdn.freesound.org/previews/119/119844_1990690-hq.mp3,kbnevel,Metal_Clink.aif,http://creativecommons.org/publicdomain/zero/1.0/
/m/07q7njn,272480,https://cdn.freesound.org/previews/272/272480_5052365-hq.mp3,bolcol,Knife Hitting Wine Glass.wav,http://creativecommons.org/publicdomain/zero/1.0/
/m/07q7njn,60468,https://cdn.freesound.org/previews/60/60468_36539-hq.mp3,thumpmonk,teasounds_click.02.wav,http://creativecommons.org/publicdomain/zero/1.0/
/m/01d380,212845,https://cdn.freesound.org/previews/212/212845_3981173-hq.mp3,Timbijnen,screwDriver_lowPower.wav,https://creativecommons.org/licenses/by-nc/4.0/
/m/01d380,71087,https://cdn.freesound.org/previews/71/71087_1039109-hq.mp3,aharri6,Slow Drill 2.wav,http://creativecommons.org/licenses/sampling+/1.0/
/m/01d380,179725,https://cdn.freesound.org/previews/179/179725_93137-hq.mp3,wjoojoo,impact_drill.flac,http://creativecommons.org/publicdomain/zero/1.0/
/m/01d380,254298,https://cdn.freesound.org/previews/254/254298_4062622-hq.mp3,Jagadamba,Small Mechanical Drill,https://creativecommons.org/licenses/by-nc/4.0/
/m/01d380,26344,https://cdn.freesound.org/previews/26/26344_56897-hq.mp3,Streety,drill.flac,http://creativecommons.org/publicdomain/zero/1.0/
/m/01d380,262213,https://cdn.freesound.org/previews/262/262213_177850-hq.mp3,stomachache,Electric Drill,http://creativecommons.org/publicdomain/zero/1.0/
/m/01d380,386260,https://cdn.freesound.org/previews/386/386260_1655965-hq.mp3,ldezem,Pneumatic drill - Atlas Copco lbv45 - Start growl 1,http://creativecommons.org/publicdomain/zero/1.0/
/m/01d380,400805,https://cdn.freesound.org/previews/400/400805_7633614-hq.mp3,mutatorscotch,drill with the wood drill bit swoped for steel.wav,http://creativecommons.org/licenses/by-nc/3.0/
/m/0912c9,73168,https://cdn.freesound.org/previews/73/73168_28867-hq.mp3,inchadney,Car Horns.WAV,https://creativecommons.org/licenses/by/4.0/
/m/0912c9,174840,https://cdn.freesound.org/previews/174/174840_213393-hq.mp3,jakobthiesen,MITSUBISHI IMIEV electric car HORN LONG.wav,http://creativecommons.org/licenses/by/3.0/
/m/0912c9,19026,https://cdn.freesound.org/previews/19/19026_45540-hq.mp3,han1,claxon.wav,https://creativecommons.org/licenses/by/4.0/
/m/0912c9,58202,https://cdn.freesound.org/previews/58/58202_382028-hq.mp3,THE_bizniss,car horn.wav,http://creativecommons.org/licenses/by/3.0/
/m/0912c9,327417,https://cdn.freesound.org/previews/327/327417_5654133-hq.mp3,KamilNaidoo23,Car Hooter SFX.wav,http://creativecommons.org/licenses/by-nc/3.0/
/m/0912c9,329612,https://cdn.freesound.org/previews/329/329612_5735740-hq.mp3,LOVEBURD,car horn.aif,http://creativecommons.org/publicdomain/zero/1.0/
/m/0ghcn6,372537,https://cdn.freesound.org/previews/372/372537_3294528-hq.mp3,Glitchedtones,Dog Shih Tzu Growling 03.wav,http://creativecommons.org/publicdomain/zero/1.0/
/m/0ghcn6,372536,https://cdn.freesound.org/previews/372/372536_3294528-hq.mp3,Glitchedtones,Dog Shih Tzu Growling 05.wav,http://creativecommons.org/publicdomain/zero/1.0/
/m/0ghcn6,400575,https://cdn.freesound.org/previews/400/400575_7554526-hq.mp3,SieuAmThanh,MèoQuạu.wav,http://creativecommons.org/publicdomain/zero/1.0/
/m/0ghcn6,84651,https://cdn.freesound.org/previews/84/84651_1357242-hq.mp3,lyjia,ginger11.wav,https://creativecommons.org/licenses/by/4.0/
/m/0ghcn6,163279,https://cdn.freesound.org/previews/163/163279_2183018-hq.mp3,TobiasKosmos,DogGrowl1.wav,http://creativecommons.org/licenses/by/3.0/
/m/0ghcn6,208032,https://cdn.freesound.org/previews/208/208032_2027013-hq.mp3,Mewsel,Chihuahuas Fight/Growl,http://creativecommons.org/publicdomain/zero/1.0/
/m/0ghcn6,84667,https://cdn.freesound.org/previews/84/84667_1357242-hq.mp3,lyjia,ginger9.wav,https://creativecommons.org/licenses/by/4.0/
/m/0ghcn6,372535,https://cdn.freesound.org/previews/372/372535_3294528-hq.mp3,Glitchedtones,Dog Shih Tzu Growling 04.wav,http://creativecommons.org/publicdomain/zero/1.0/
/m/0ghcn6,163277,https://cdn.freesound.org/previews/163/163277_2183018-hq.mp3,TobiasKosmos,DogGrowl3.wav,http://creativecommons.org/licenses/by/3.0/
/m/07pzfmf,264312,https://cdn.freesound.org/previews/264/264312_3820822-hq.mp3,olliehahn12,Fire Place.aif,http://creativecommons.org/publicdomain/zero/1.0/
/m/07pzfmf,49011,https://cdn.freesound.org/previews/49/49011_309509-hq.mp3,Angel_Perez_Grandi,Paper Decrunch.wav,https://creativecommons.org/licenses/by/4.0/
/m/07pzfmf,156309,https://cdn.freesound.org/previews/156/156309_2393498-hq.mp3,dayvonjersen,08-good.wav,http://creativecommons.org/publicdomain/zero/1.0/
/m/07pzfmf,234856,https://cdn.freesound.org/previews/234/234856_3883507-hq.mp3,mlsulli,Fire Burning.wav,http://creativecommons.org/publicdomain/zero/1.0/
/m/07pzfmf,109313,https://cdn.freesound.org/previews/109/109313_981397-hq.mp3,Ryding,Fire.wav,http://creativecommons.org/publicdomain/zero/1.0/
/m/07pzfmf,190075,https://cdn.freesound.org/previews/190/190075_35839-hq.mp3,tran5ient,crackle2.wav,http://creativecommons.org/publicdomain/zero/1.0/
/m/07pzfmf,157185,https://cdn.freesound.org/previews/157/157185_2840005-hq.mp3,rbirdwise,Campfire Crackle 1,http://creativecommons.org/licenses/by/3.0/
/m/07pzfmf,73146,https://cdn.freesound.org/previews/73/73146_1062601-hq.mp3,boziav,fireplace_wood_burning_rumble_very_close.wav,https://creativecommons.org/licenses/by-nc/4.0/
/m/07pzfmf,398814,https://cdn.freesound.org/previews/398/398814_5923045-hq.mp3,Anthousai,vinyl - out 03.wav,http://creativecommons.org/publicdomain/zero/1.0/
/m/0bt9lr,242402,https://cdn.freesound.org/previews/242/242402_4165591-hq.mp3,noctaro,Midsized Dog Bark 01,https://creativecommons.org/licenses/by/4.0/
/m/0bt9lr,242414,https://cdn.freesound.org/previews/242/242414_4165591-hq.mp3,noctaro,Small Dog Bark 01,https://creativecommons.org/licenses/by/4.0/
/m/0bt9lr,328729,https://cdn.freesound.org/previews/328/328729_3474310-hq.mp3,ivolipa,Dog_Bark.wav,http://creativecommons.org/publicdomain/zero/1.0/
/m/0bt9lr,236277,https://cdn.freesound.org/previews/236/236277_180659-hq.mp3,delphidebrain,Jazz the Dog Howl & Bark (056).wav,https://creativecommons.org/licenses/by-nc/4.0/
/m/0bt9lr,372526,https://cdn.freesound.org/previews/372/372526_3294528-hq.mp3,Glitchedtones,Dog Shih Tzu Bark Single 07.wav,http://creativecommons.org/publicdomain/zero/1.0/
/m/0bt9lr,236172,https://cdn.freesound.org/previews/236/236172_180659-hq.mp3,delphidebrain,Jazz the Dog Howl & Bark (069).wav,https://creativecommons.org/licenses/by-nc/4.0/
/m/0bt9lr,155312,https://cdn.freesound.org/previews/155/155312_60285-hq.mp3,Jace,Dog Barking,http://creativecommons.org/publicdomain/zero/1.0/
/m/0bt9lr,110389,https://cdn.freesound.org/previews/110/110389_1930766-hq.mp3,soundscalpel.com,animals_dog_bark_springer_spaniel_001.wav,http://creativecommons.org/licenses/by/3.0/
/m/0bt9lr,110134,https://cdn.freesound.org/previews/110/110134_981397-hq.mp3,Ryding,Dog barking.wav,http://creativecommons.org/publicdomain/zero/1.0/
/m/0bt9lr,163459,https://cdn.freesound.org/previews/163/163459_2965892-hq.mp3,LittleBigSounds,LBS_FX DOG Small Alert Bark001.wav,http://creativecommons.org/publicdomain/zero/1.0/
/m/03cczk,117255,https://cdn.freesound.org/previews/117/117255_2050403-hq.mp3,chilled35,Noisy Crisps.mp3,http://creativecommons.org/licenses/sampling+/1.0/
/m/03cczk,187910,https://cdn.freesound.org/previews/187/187910_2971579-hq.mp3,mark646,Chips essen01.wav,http://creativecommons.org/licenses/by-nc/3.0/
/m/03cczk,48933,https://cdn.freesound.org/previews/48/48933_26333-hq.mp3,fresco,eating_chips_by_fresco.wav,https://creativecommons.org/licenses/by/4.0/
/m/03cczk,328817,https://cdn.freesound.org/previews/328/328817_4705945-hq.mp3,SAMAMM101,potato chip eating.wav,http://creativecommons.org/publicdomain/zero/1.0/
/m/03cczk,381726,https://cdn.freesound.org/previews/381/381726_3482490-hq.mp3,pfranzen,Biting hard on a crunchy carrot,https://creativecommons.org/licenses/by/4.0/
/m/03cczk,323165,https://cdn.freesound.org/previews/323/323165_5545153-hq.mp3,Jay6Waza,CHEWING - gnawing carrot,http://creativecommons.org/licenses/by-nc/3.0/
/m/03cczk,365818,https://cdn.freesound.org/previews/365/365818_5949557-hq.mp3,Mountain852,Apple Bite,https://creativecommons.org/licenses/by-nc/4.0/
/m/0195fx,238209,https://cdn.freesound.org/previews/238/238209_4304812-hq.mp3,IESPAUCLARIS,Yerlin sonido Edgar .wav,http://creativecommons.org/licenses/by/3.0/
/m/0195fx,267702,https://cdn.freesound.org/previews/267/267702_4486188-hq.mp3,kwahmah_02,London Underground- train doors opening 02.wav,http://creativecommons.org/licenses/by/3.0/
/m/0195fx,102551,https://cdn.freesound.org/previews/102/102551_1170239-hq.mp3,karthics4,Stand Clear of Closing Doors PA.mp3,http://creativecommons.org/publicdomain/zero/1.0/
/m/0195fx,123965,https://cdn.freesound.org/previews/123/123965_1962040-hq.mp3,lex1975,Nederland_Rotterdam_RET_Metro_Station_Tussenwater+eindbestemming&overstapmogelijkheden_030711-2.WAV,http://creativecommons.org/licenses/by-nc/3.0/
/m/0195fx,178900,https://cdn.freesound.org/previews/178/178900_3299593-hq.mp3,Motion_S,Air Releasing From Train  .wav,https://creativecommons.org/licenses/by/4.0/
/m/0195fx,266922,https://cdn.freesound.org/previews/266/266922_4486188-hq.mp3,kwahmah_02,London Underground- train doors closing (2).wav,http://creativecommons.org/licenses/by/3.0/
/m/07qnq_y,253548,https://cdn.freesound.org/previews/253/253548_4157918-hq.mp3,xtrgamr,ARCHERY.wav,https://creativecommons.org/licenses/by/4.0/
/m/07qnq_y,349264,https://cdn.freesound.org/previews/349/349264_2104797-hq.mp3,deleted_user_2104797,Clatter wood_03.wav,http://creativecommons.org/publicdomain/zero/1.0/
/m/07qnq_y,369110,https://cdn.freesound.org/previews/369/369110_4067257-hq.mp3,newagesoup,VSH-13-fist-thump-metal pipe-short.wav,http://creativecommons.org/publicdomain/zero/1.0/
/m/07qnq_y,46136,https://cdn.freesound.org/previews/46/46136_113976-hq.mp3,BristolStories,window_thump.wav,http://creativecommons.org/licenses/by-nc/3.0/
/m/07qnq_y,344151,https://cdn.freesound.org/previews/344/344151_6179115-hq.mp3,Brokenphono,Thump_004.wav,http://creativecommons.org/publicdomain/zero/1.0/
/m/07qnq_y,349264,https://cdn.freesound.org/previews/349/349264_2104797-hq.mp3,deleted_user_2104797,Clatter wood_03.wav,http://creativecommons.org/publicdomain/zero/1.0/
/m/07qnq_y,369104,https://cdn.freesound.org/previews/369/369104_4067257-hq.mp3,newagesoup,VSH-44-fist-kick-short.wav,http://creativecommons.org/publicdomain/zero/1.0/
/m/07qnq_y,412509,https://cdn.freesound.org/previews/412/412509_4351954-hq.mp3,dflee4,kick stuborn.wav,http://creativecommons.org/publicdomain/zero/1.0/
/m/07qcx4z,119874,https://cdn.freesound.org/previews/119/119874_1990690-hq.mp3,kbnevel,paper rip_quick.aif,http://creativecommons.org/publicdomain/zero/1.0/
/m/07qcx4z,232828,https://cdn.freesound.org/previews/232/232828_4207899-hq.mp3,musicboy9000,sound 16 - breaking paper.mp3,http://creativecommons.org/publicdomain/zero/1.0/
/m/07qcx4z,53435,https://cdn.freesound.org/previews/53/53435_595622-hq.mp3,JKrint1,Paper Rip.wav,http://creativecommons.org/licenses/sampling+/1.0/
/m/07qcx4z,338187,https://cdn.freesound.org/previews/338/338187_2843367-hq.mp3,MrAuralization,Ripping paper,https://creativecommons.org/licenses/by/4.0/
/m/07qcx4z,85927,https://cdn.freesound.org/previews/85/85927_1275448-hq.mp3,mwmarsh,paper rip variations.aiff,http://creativecommons.org/licenses/sampling+/1.0/
/m/07plct2,119461,https://cdn.freesound.org/previews/119/119461_1819253-hq.mp3,ingudios,Aluminum Can 2.wav,http://creativecommons.org/publicdomain/zero/1.0/
/m/07plct2,49138,https://cdn.freesound.org/previews/49/49138_485393-hq.mp3,smidoid,Dinosaur eating.wav,http://creativecommons.org/licenses/by/3.0/
/m/07plct2,254993,https://cdn.freesound.org/previews/254/254993_1648170-hq.mp3,klankbeeld,breaking window 002 141113_0451.wav,https://creativecommons.org/licenses/by/4.0/
/m/07plct2,93165,https://cdn.freesound.org/previews/93/93165_14771-hq.mp3,sandyrb,COKE CANS CRUSH C617 001.wav,https://creativecommons.org/licenses/by/4.0/
/m/07plct2,434438,https://cdn.freesound.org/previews/434/434438_8847257-hq.mp3,MysteryPancake,Glass Smash 11,https://creativecommons.org/licenses/by/4.0/
